ID	URL	category	genome_size
GCF_041287485.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/287/485/GCF_041287485.1_ASM4128748v1/GCF_041287485.1_ASM4128748v1_genomic.fna.gz	bacteria	2086383
GCF_000771745.2.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/771/745/GCF_000771745.2_THFILIv2/GCF_000771745.2_THFILIv2_genomic.fna.gz	bacteria	2386081
GCF_023511895.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/511/895/GCF_023511895.1_ASM2351189v1/GCF_023511895.1_ASM2351189v1_genomic.fna.gz	bacteria	3183718
GCF_023228165.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/228/165/GCF_023228165.1_ASM2322816v1/GCF_023228165.1_ASM2322816v1_genomic.fna.gz	bacteria	5214074
GCF_001644045.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/644/045/GCF_001644045.1_ASM164404v1/GCF_001644045.1_ASM164404v1_genomic.fna.gz	bacteria	5023270
GCF_004343025.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/343/025/GCF_004343025.1_ASM434302v1/GCF_004343025.1_ASM434302v1_genomic.fna.gz	bacteria	5015946
GCF_032071545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/071/545/GCF_032071545.1_ASM3207154v1/GCF_032071545.1_ASM3207154v1_genomic.fna.gz	bacteria	4188260
GCF_037911215.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/911/215/GCF_037911215.1_ASM3791121v1/GCF_037911215.1_ASM3791121v1_genomic.fna.gz	bacteria	4286543
GCF_963526875.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/526/875/GCF_963526875.1_ERR9969125_bin.28_MetaWRAP_v1.3_MAG/GCF_963526875.1_ERR9969125_bin.28_MetaWRAP_v1.3_MAG_genomic.fna.gz	bacteria	4248659
GCF_000590575.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/590/575/GCF_000590575.1_ASM59057v1/GCF_000590575.1_ASM59057v1_genomic.fna.gz	bacteria	1042588
GCF_001729865.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/729/865/GCF_001729865.1_ASM172986v1/GCF_001729865.1_ASM172986v1_genomic.fna.gz	bacteria	1051921
GCF_019733435.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/733/435/GCF_019733435.1_ASM1973343v1/GCF_019733435.1_ASM1973343v1_genomic.fna.gz	bacteria	5282608
GCF_900456835.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/456/835/GCF_900456835.1_57530_C01/GCF_900456835.1_57530_C01_genomic.fna.gz	bacteria	4486585
GCF_024723555.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/723/555/GCF_024723555.1_ASM2472355v1/GCF_024723555.1_ASM2472355v1_genomic.fna.gz	bacteria	1562423
GCF_027277395.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/277/395/GCF_027277395.1_ASM2727739v1/GCF_027277395.1_ASM2727739v1_genomic.fna.gz	bacteria	1816549
GCF_032573335.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/573/335/GCF_032573335.1_ASM3257333v1/GCF_032573335.1_ASM3257333v1_genomic.fna.gz	bacteria	1563749
GCF_012719605.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/719/605/GCF_012719605.1_ASM1271960v1/GCF_012719605.1_ASM1271960v1_genomic.fna.gz	bacteria	2068201
GCF_029267715.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/267/715/GCF_029267715.1_ASM2926771v1/GCF_029267715.1_ASM2926771v1_genomic.fna.gz	bacteria	2053271
GCF_900637325.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/325/GCF_900637325.1_50569_E01/GCF_900637325.1_50569_E01_genomic.fna.gz	bacteria	2150449
GCF_037419695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/419/695/GCF_037419695.1_ASM3741969v1/GCF_037419695.1_ASM3741969v1_genomic.fna.gz	bacteria	1770356
GCF_016902335.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/902/335/GCF_016902335.1_ASM1690233v1/GCF_016902335.1_ASM1690233v1_genomic.fna.gz	bacteria	2306985
GCF_021531635.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/531/635/GCF_021531635.1_ASM2153163v1/GCF_021531635.1_ASM2153163v1_genomic.fna.gz	bacteria	2716362
GCF_028621995.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/621/995/GCF_028621995.1_ASM2862199v1/GCF_028621995.1_ASM2862199v1_genomic.fna.gz	bacteria	2057857
GCF_037889315.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/889/315/GCF_037889315.1_ASM3788931v1/GCF_037889315.1_ASM3788931v1_genomic.fna.gz	bacteria	2132317
GCF_037889385.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/889/385/GCF_037889385.1_ASM3788938v1/GCF_037889385.1_ASM3788938v1_genomic.fna.gz	bacteria	2155951
GCF_964239035.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/239/035/GCF_964239035.1_CC00846/GCF_964239035.1_CC00846_genomic.fna.gz	bacteria	2056347
GCF_021531475.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/531/475/GCF_021531475.1_ASM2153147v1/GCF_021531475.1_ASM2153147v1_genomic.fna.gz	bacteria	2016703
GCF_021531595.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/531/595/GCF_021531595.1_ASM2153159v1/GCF_021531595.1_ASM2153159v1_genomic.fna.gz	bacteria	2055572
GCF_022772065.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/772/065/GCF_022772065.1_ASM2277206v1/GCF_022772065.1_ASM2277206v1_genomic.fna.gz	bacteria	2128350
GCF_034094535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/094/535/GCF_034094535.1_ASM3409453v1/GCF_034094535.1_ASM3409453v1_genomic.fna.gz	bacteria	2138597
GCF_945947345.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/945/947/345/GCF_945947345.1_SRR15057923_bin.11_metaWRAP_v1.3_MAG/GCF_945947345.1_SRR15057923_bin.11_metaWRAP_v1.3_MAG_genomic.fna.gz	bacteria	2156949
GCF_001406255.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/406/255/GCF_001406255.1_14207_7_93/GCF_001406255.1_14207_7_93_genomic.fna.gz	bacteria	3054197
GCF_002550035.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/550/035/GCF_002550035.1_ASM255003v1/GCF_002550035.1_ASM255003v1_genomic.fna.gz	bacteria	3019317
GCF_003287415.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/287/415/GCF_003287415.1_ASM328741v1/GCF_003287415.1_ASM328741v1_genomic.fna.gz	bacteria	2692426
GCF_003287495.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/287/495/GCF_003287495.1_ASM328749v1/GCF_003287495.1_ASM328749v1_genomic.fna.gz	bacteria	2681793
GCF_003293635.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/293/635/GCF_003293635.1_ASM329363v1/GCF_003293635.1_ASM329363v1_genomic.fna.gz	bacteria	2833887
GCF_018784555.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/784/555/GCF_018784555.1_ASM1878455v1/GCF_018784555.1_ASM1878455v1_genomic.fna.gz	bacteria	3266864
GCF_040026365.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/026/365/GCF_040026365.1_ASM4002636v1/GCF_040026365.1_ASM4002636v1_genomic.fna.gz	bacteria	3076166
GCF_027669435.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/669/435/GCF_027669435.1_ASM2766943v1/GCF_027669435.1_ASM2766943v1_genomic.fna.gz	bacteria	3269790
GCF_037889305.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/889/305/GCF_037889305.1_ASM3788930v1/GCF_037889305.1_ASM3788930v1_genomic.fna.gz	bacteria	3506471
GCF_964259905.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/259/905/GCF_964259905.1_CC01421/GCF_964259905.1_CC01421_genomic.fna.gz	bacteria	3490369
GCF_949293645.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/293/645/GCF_949293645.1_B55_L2_311311_idba_bin.70/GCF_949293645.1_B55_L2_311311_idba_bin.70_genomic.fna.gz	bacteria	1873584
GCF_030180585.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/180/585/GCF_030180585.1_ASM3018058v1/GCF_030180585.1_ASM3018058v1_genomic.fna.gz	bacteria	2215131
GCF_041433815.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/433/815/GCF_041433815.1_ASM4143381v1/GCF_041433815.1_ASM4143381v1_genomic.fna.gz	bacteria	2579616
GCF_902373915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/373/915/GCF_902373915.1_MGYG-HGUT-01324/GCF_902373915.1_MGYG-HGUT-01324_genomic.fna.gz	bacteria	2546312
GCF_036762775.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/762/775/GCF_036762775.1_ASM3676277v1/GCF_036762775.1_ASM3676277v1_genomic.fna.gz	bacteria	3960428
GCF_020555025.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/555/025/GCF_020555025.1_ASM2055502v1/GCF_020555025.1_ASM2055502v1_genomic.fna.gz	bacteria	3648677
GCF_900119095.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/119/095/GCF_900119095.1_IMG-taxon_2593339148_annotated_assembly/GCF_900119095.1_IMG-taxon_2593339148_annotated_assembly_genomic.fna.gz	bacteria	3230378
GCF_000195755.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/755/GCF_000195755.1_ASM19575v1/GCF_000195755.1_ASM19575v1_genomic.fna.gz	bacteria	3773159
GCF_902167245.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/167/245/GCF_902167245.1_DSV_KAUST_v1/GCF_902167245.1_DSV_KAUST_v1_genomic.fna.gz	bacteria	3728263
GCF_014803725.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/803/725/GCF_014803725.1_ASM1480372v1/GCF_014803725.1_ASM1480372v1_genomic.fna.gz	bacteria	2633897
GCF_022784365.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/784/365/GCF_022784365.1_ASM2278436v1/GCF_022784365.1_ASM2278436v1_genomic.fna.gz	bacteria	2626803
GCF_035326065.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/326/065/GCF_035326065.1_ASM3532606v1/GCF_035326065.1_ASM3532606v1_genomic.fna.gz	bacteria	3258212
GCF_001854245.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/854/245/GCF_001854245.1_ASM185424v1/GCF_001854245.1_ASM185424v1_genomic.fna.gz	bacteria	4455399
GCF_002009335.2.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/009/335/GCF_002009335.2_ASM200933v2/GCF_002009335.2_ASM200933v2_genomic.fna.gz	bacteria	4455976
GCF_959019375.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/959/019/375/GCF_959019375.1_SRR20881981_bin.6_MetaWRAP_v1.3_MAG/GCF_959019375.1_SRR20881981_bin.6_MetaWRAP_v1.3_MAG_genomic.fna.gz	bacteria	2521779
GCF_018771625.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/771/625/GCF_018771625.1_ASM1877162v1/GCF_018771625.1_ASM1877162v1_genomic.fna.gz	bacteria	1794458
GCF_037924685.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/924/685/GCF_037924685.1_ASM3792468v1/GCF_037924685.1_ASM3792468v1_genomic.fna.gz	bacteria	1693068
GCF_037924725.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/924/725/GCF_037924725.1_ASM3792472v1/GCF_037924725.1_ASM3792472v1_genomic.fna.gz	bacteria	1744672
GCF_016653195.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/195/GCF_016653195.1_ASM1665319v1/GCF_016653195.1_ASM1665319v1_genomic.fna.gz	bacteria	3368025
GCF_016653215.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/215/GCF_016653215.1_ASM1665321v1/GCF_016653215.1_ASM1665321v1_genomic.fna.gz	bacteria	3280579
GCF_001509575.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/509/575/GCF_001509575.1_ASM150957v1/GCF_001509575.1_ASM150957v1_genomic.fna.gz	bacteria	2087449
GCF_013335765.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/335/765/GCF_013335765.1_ASM1333576v1/GCF_013335765.1_ASM1333576v1_genomic.fna.gz	bacteria	2316930
GCF_003970105.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/970/105/GCF_003970105.1_ASM397010v1/GCF_003970105.1_ASM397010v1_genomic.fna.gz	bacteria	1959778
GCF_008586845.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/586/845/GCF_008586845.1_ASM858684v1/GCF_008586845.1_ASM858684v1_genomic.fna.gz	bacteria	2017051
GCF_008634005.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/634/005/GCF_008634005.1_ASM863400v1/GCF_008634005.1_ASM863400v1_genomic.fna.gz	bacteria	2313465
GCF_021739565.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/739/565/GCF_021739565.1_ASM2173956v1/GCF_021739565.1_ASM2173956v1_genomic.fna.gz	bacteria	2393784
GCF_021739605.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/739/605/GCF_021739605.1_ASM2173960v1/GCF_021739605.1_ASM2173960v1_genomic.fna.gz	bacteria	2406342
GCF_021740465.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/740/465/GCF_021740465.1_ASM2174046v1/GCF_021740465.1_ASM2174046v1_genomic.fna.gz	bacteria	2299927
GCF_021740525.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/740/525/GCF_021740525.1_ASM2174052v1/GCF_021740525.1_ASM2174052v1_genomic.fna.gz	bacteria	2389213
GCF_036528655.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/528/655/GCF_036528655.1_ASM3652865v1/GCF_036528655.1_ASM3652865v1_genomic.fna.gz	bacteria	2614031
GCF_006265245.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/265/245/GCF_006265245.1_ASM626524v1/GCF_006265245.1_ASM626524v1_genomic.fna.gz	bacteria	2305678
GCF_001622165.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/165/GCF_001622165.1_ASM162216v1/GCF_001622165.1_ASM162216v1_genomic.fna.gz	bacteria	2154228
GCF_003514535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/514/535/GCF_003514535.1_ASM351453v1/GCF_003514535.1_ASM351453v1_genomic.fna.gz	bacteria	5048715
GCF_000478825.2.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/478/825/GCF_000478825.2_ASM47882v2/GCF_000478825.2_ASM47882v2_genomic.fna.gz	bacteria	3738889
GCF_000340785.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/340/785/GCF_000340785.1_ASM34078v1/GCF_000340785.1_ASM34078v1_genomic.fna.gz	bacteria	3949306
GCF_013388695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/388/695/GCF_013388695.1_ASM1338869v1/GCF_013388695.1_ASM1338869v1_genomic.fna.gz	bacteria	5997683
GCF_003385915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/385/915/GCF_003385915.1_ASM338591v1/GCF_003385915.1_ASM338591v1_genomic.fna.gz	bacteria	6610544
GCF_031583145.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/583/145/GCF_031583145.1_ASM3158314v1/GCF_031583145.1_ASM3158314v1_genomic.fna.gz	bacteria	6231685
GCF_002560595.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/560/595/GCF_002560595.1_ASM256059v1/GCF_002560595.1_ASM256059v1_genomic.fna.gz	bacteria	5130959
GCF_009497655.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/497/655/GCF_009497655.1_ASM949765v1/GCF_009497655.1_ASM949765v1_genomic.fna.gz	bacteria	5243446
GCF_036220325.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/220/325/GCF_036220325.1_ASM3622032v1/GCF_036220325.1_ASM3622032v1_genomic.fna.gz	bacteria	5655137
GCF_036220545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/220/545/GCF_036220545.1_ASM3622054v1/GCF_036220545.1_ASM3622054v1_genomic.fna.gz	bacteria	5892881
GCF_036222785.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/222/785/GCF_036222785.1_ASM3622278v1/GCF_036222785.1_ASM3622278v1_genomic.fna.gz	bacteria	5921269
GCF_036224185.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/224/185/GCF_036224185.1_ASM3622418v1/GCF_036224185.1_ASM3622418v1_genomic.fna.gz	bacteria	6129644
GCF_036962585.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/962/585/GCF_036962585.1_ASM3696258v1/GCF_036962585.1_ASM3696258v1_genomic.fna.gz	bacteria	5790780
GCF_037153015.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/153/015/GCF_037153015.1_ASM3715301v1/GCF_037153015.1_ASM3715301v1_genomic.fna.gz	bacteria	5301254
GCF_026797375.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/797/375/GCF_026797375.1_ASM2679737v1/GCF_026797375.1_ASM2679737v1_genomic.fna.gz	bacteria	4237874
GCF_026797565.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/797/565/GCF_026797565.1_ASM2679756v1/GCF_026797565.1_ASM2679756v1_genomic.fna.gz	bacteria	4186182
GCF_031344325.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/344/325/GCF_031344325.1_ASM3134432v1/GCF_031344325.1_ASM3134432v1_genomic.fna.gz	bacteria	4122407
GCF_002750625.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/625/GCF_002750625.1_ASM275062v1/GCF_002750625.1_ASM275062v1_genomic.fna.gz	bacteria	1970867
GCF_022559205.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/559/205/GCF_022559205.1_ASM2255920v1/GCF_022559205.1_ASM2255920v1_genomic.fna.gz	bacteria	1973327
GCF_037283805.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/283/805/GCF_037283805.1_ASM3728380v1/GCF_037283805.1_ASM3728380v1_genomic.fna.gz	bacteria	2028150
GCF_036736905.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/736/905/GCF_036736905.1_ASM3673690v1/GCF_036736905.1_ASM3673690v1_genomic.fna.gz	bacteria	1665480
GCF_006716235.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/716/235/GCF_006716235.1_ASM671623v1/GCF_006716235.1_ASM671623v1_genomic.fna.gz	bacteria	2789160
GCF_039528915.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/528/915/GCF_039528915.1_ASM3952891v1/GCF_039528915.1_ASM3952891v1_genomic.fna.gz	bacteria	2794768
GCF_001722335.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/335/GCF_001722335.1_ASM172233v1/GCF_001722335.1_ASM172233v1_genomic.fna.gz	bacteria	5973421
GCF_002093075.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/093/075/GCF_002093075.1_ASM209307v1/GCF_002093075.1_ASM209307v1_genomic.fna.gz	bacteria	6686819
GCF_003261095.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/261/095/GCF_003261095.1_ASM326109v1/GCF_003261095.1_ASM326109v1_genomic.fna.gz	bacteria	4962092
GCF_004319545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/319/545/GCF_004319545.1_ASM431954v1/GCF_004319545.1_ASM431954v1_genomic.fna.gz	bacteria	5157696
GCF_010499545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/499/545/GCF_010499545.1_ASM1049954v1/GCF_010499545.1_ASM1049954v1_genomic.fna.gz	bacteria	5103901
GCF_013389365.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/389/365/GCF_013389365.1_ASM1338936v1/GCF_013389365.1_ASM1338936v1_genomic.fna.gz	bacteria	4317866
GCF_036750695.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/750/695/GCF_036750695.1_ASM3675069v1/GCF_036750695.1_ASM3675069v1_genomic.fna.gz	bacteria	4109995
GCF_003510365.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/510/365/GCF_003510365.1_ASM351036v1/GCF_003510365.1_ASM351036v1_genomic.fna.gz	bacteria	3918761
GCF_000978535.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/978/535/GCF_000978535.1_ASM97853v1/GCF_000978535.1_ASM97853v1_genomic.fna.gz	bacteria	1859582
GCF_000978575.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/978/575/GCF_000978575.1_ASM97857v1/GCF_000978575.1_ASM97857v1_genomic.fna.gz	bacteria	1869610
GCF_000767275.3.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/767/275/GCF_000767275.3_ASM76727v4/GCF_000767275.3_ASM76727v4_genomic.fna.gz	bacteria	2237453
GCF_014897475.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/897/475/GCF_014897475.1_ASM1489747v1/GCF_014897475.1_ASM1489747v1_genomic.fna.gz	bacteria	2542362
GCF_001757465.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/757/465/GCF_001757465.1_ASM175746v1/GCF_001757465.1_ASM175746v1_genomic.fna.gz	bacteria	2636529
GCF_001757565.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/757/565/GCF_001757565.1_ASM175756v1/GCF_001757565.1_ASM175756v1_genomic.fna.gz	bacteria	2575716
GCF_938043935.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/938/043/935/GCF_938043935.1_ERR589599_bin.5_CONCOCT_v1.1_MAG/GCF_938043935.1_ERR589599_bin.5_CONCOCT_v1.1_MAG_genomic.fna.gz	bacteria	2432320
GCF_030552025.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/552/025/GCF_030552025.1_ASM3055202v1/GCF_030552025.1_ASM3055202v1_genomic.fna.gz	bacteria	3101555
GCF_030528195.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/528/195/GCF_030528195.1_ASM3052819v1/GCF_030528195.1_ASM3052819v1_genomic.fna.gz	bacteria	3482069
GCF_003254785.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/254/785/GCF_003254785.1_ASM325478v1/GCF_003254785.1_ASM325478v1_genomic.fna.gz	bacteria	1951148
GCF_024272815.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/272/815/GCF_024272815.1_ASM2427281v1/GCF_024272815.1_ASM2427281v1_genomic.fna.gz	bacteria	1969438
GCF_029581635.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/581/635/GCF_029581635.1_ASM2958163v1/GCF_029581635.1_ASM2958163v1_genomic.fna.gz	bacteria	2006922
GCF_003470085.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/470/085/GCF_003470085.1_ASM347008v1/GCF_003470085.1_ASM347008v1_genomic.fna.gz	bacteria	4164336
GCF_004551515.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/551/515/GCF_004551515.1_ASM455151v1/GCF_004551515.1_ASM455151v1_genomic.fna.gz	bacteria	2441726
GCF_018206715.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/206/715/GCF_018206715.1_ASM1820671v1/GCF_018206715.1_ASM1820671v1_genomic.fna.gz	bacteria	2225752
GCF_015550165.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/550/165/GCF_015550165.1_ASM1555016v1/GCF_015550165.1_ASM1555016v1_genomic.fna.gz	bacteria	5941885
GCF_918292745.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/918/292/745/GCF_918292745.1_BOVA435/GCF_918292745.1_BOVA435_genomic.fna.gz	bacteria	6262417
GCF_001569525.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/569/525/GCF_001569525.1_ASM156952v1/GCF_001569525.1_ASM156952v1_genomic.fna.gz	bacteria	4123607
GCF_035066045.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/066/045/GCF_035066045.1_ASM3506604v1/GCF_035066045.1_ASM3506604v1_genomic.fna.gz	bacteria	2269969
GCF_902500545.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/500/545/GCF_902500545.1_Ab_2811/GCF_902500545.1_Ab_2811_genomic.fna.gz	bacteria	2106628
GCF_025335805.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/335/805/GCF_025335805.1_ASM2533580v1/GCF_025335805.1_ASM2533580v1_genomic.fna.gz	bacteria	2144632
GCF_033796305.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/796/305/GCF_033796305.1_ASM3379630v1/GCF_033796305.1_ASM3379630v1_genomic.fna.gz	bacteria	1777985
GCF_033796465.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/796/465/GCF_033796465.1_ASM3379646v1/GCF_033796465.1_ASM3379646v1_genomic.fna.gz	bacteria	1809359
GCF_900143105.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/143/105/GCF_900143105.1_IMG-taxon_2698536812_annotated_assembly/GCF_900143105.1_IMG-taxon_2698536812_annotated_assembly_genomic.fna.gz	bacteria	2548842
GCF_004768445.1.fna	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/768/445/GCF_004768445.1_ASM476844v1/GCF_004768445.1_ASM476844v1_genomic.fna.gz	bacteria	2150220
